,unique_key,date,primary_type,description,location_description,arrest,domestic,district,ward,community_area,year,latitude,longitude,Cluster
15246,11394742,2018-07-26 11:00:00 UTC,THEFT,OVER $500,RESIDENCE,0,False,22,19.0,74,2018,41.701923195999996,-87.7011921,1
15247,12545508,2021-11-19 07:00:00 UTC,THEFT,OVER $500,APARTMENT,0,False,22,19.0,74,2021,41.697184418,-87.720572119,1
15248,12489127,2021-09-21 12:00:00 UTC,THEFT,OVER $500,RESIDENCE,0,True,22,19.0,74,2021,41.684094159000004,-87.711419547,1
15249,11456303,2018-09-22 12:00:00 UTC,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,0,False,22,19.0,74,2018,41.703714039,-87.70247092,1
15250,11948025,2020-01-10 02:42:00 UTC,THEFT,OVER $500,STREET,0,False,22,19.0,74,2020,41.702436393,-87.707712697,1
15251,10630561,2016-08-03 06:00:00 UTC,THEFT,OVER $500,APARTMENT,0,False,22,19.0,74,2016,41.692262092,-87.713087358,1
15252,11965571,2020-01-29 11:30:00 UTC,THEFT,OVER $500,STREET,0,False,22,19.0,74,2020,41.701710898,-87.71462612200001,1
15253,10569426,2016-06-19 01:00:00 UTC,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),0,False,22,19.0,72,2016,41.702276907,-87.68148731,1
15254,10985211,2017-06-16 07:00:00 UTC,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,74,2017,41.684137116,-87.708713706,1
15255,11092685,2017-09-19 12:00:00 UTC,THEFT,OVER $500,ALLEY,1,False,22,19.0,72,2017,41.702071073,-87.68148572700001,1
15256,12339252,2021-04-01 03:09:00 UTC,THEFT,OVER $500,RESIDENCE,0,False,22,19.0,74,2021,41.686580786,-87.70140454700001,1
15257,12490253,2021-09-22 12:00:00 UTC,THEFT,OVER $500,STREET,0,False,22,19.0,74,2021,41.688236303000004,-87.70805165899999,1
15258,12519360,2021-10-22 08:50:00 UTC,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),0,False,22,19.0,74,2021,41.683938235,-87.72174117700001,1
15259,11711615,2019-06-03 12:30:00 UTC,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",0,False,22,19.0,74,2019,41.683875796,-87.725490546,1
15260,10390389,2016-01-25 01:30:00 UTC,THEFT,OVER $500,RESIDENCE,0,False,22,19.0,74,2016,41.698633975999996,-87.716570711,1
15261,12470025,2021-09-01 01:00:00 UTC,THEFT,OVER $500,STREET,0,False,22,19.0,74,2021,41.680444939000004,-87.711052005,1
15262,12061711,2020-05-18 05:38:00 UTC,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),0,False,22,19.0,72,2020,41.713009985,-87.685858196,1
15263,11141090,2017-11-05 09:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,72,2017,41.710941298,-87.68303689700001,1
15264,11248581,2018-02-21 09:00:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,74,2018,41.683938313,-87.72175582,1
15265,12203857,2020-10-25 11:30:00 UTC,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0,False,22,19.0,72,2020,41.702204547,-87.6827624,1
15266,11878231,2019-10-31 06:21:00 UTC,THEFT,$500 AND UNDER,STREET,0,True,22,19.0,72,2019,41.706322209,-87.69077403600001,1
15267,11470420,2018-10-08 06:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2018,41.695169985,-87.704300982,1
15268,10923839,2017-04-24 08:45:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2017,41.699993551,-87.701123114,1
15269,11303256,2018-05-03 04:14:00 UTC,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,1,False,22,19.0,72,2018,41.709451101,-87.690347343,1
15270,11241076,2018-02-19 07:30:00 UTC,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, BUILDING",0,False,22,19.0,74,2018,41.713254860999996,-87.71537979799999,1
15271,12418926,2021-06-20 05:14:00 UTC,THEFT,$500 AND UNDER,APARTMENT,0,False,22,19.0,72,2021,41.708830698,-87.687866804,1
15272,10760188,2016-10-31 11:03:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,74,2016,41.709462505,-87.72056174299999,1
15273,12001569,2020-03-06 06:45:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,74,2020,41.690736326999996,-87.70201559,1
15274,10469671,2016-03-31 04:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2016,41.69255955,-87.714303749,1
15275,11350605,2018-06-17 12:00:00 UTC,THEFT,$500 AND UNDER,CAR WASH,0,False,22,19.0,72,2018,41.70956715,-87.681717643,1
15276,11263056,2018-03-20 09:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,72,2018,41.708671495,-87.687861072,1
15277,11344656,2018-06-05 06:00:00 UTC,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,74,2018,41.705284114,-87.702528815,1
15278,10581242,2016-06-30 07:00:00 UTC,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,74,2016,41.696801258,-87.701007913,1
15279,12490081,2021-09-19 04:00:00 UTC,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,False,22,19.0,74,2021,41.691619741,-87.696496616,1
15280,10749398,2016-11-10 10:00:00 UTC,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,0,False,22,19.0,74,2016,41.699558323000005,-87.71699031,1
15281,10768327,2016-11-27 01:30:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,74,2016,41.683935959,-87.72182906100001,1
15282,10794925,2016-12-24 01:45:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,74,2016,41.698634231,-87.71661831200001,1
15283,11027073,2017-07-20 03:27:00 UTC,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,74,2017,41.696520621,-87.712453259,1
15284,11433385,2018-09-01 08:00:00 UTC,THEFT,$500 AND UNDER,CONVENIENCE STORE,0,False,22,19.0,74,2018,41.691111147,-87.700807349,1
15285,11584256,2019-02-02 08:00:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,72,2019,41.70906206,-87.687527554,1
15286,10845780,2017-02-10 02:48:00 UTC,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,74,2017,41.694276775,-87.70707778200001,1
15287,12017113,2020-03-20 05:00:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,74,2020,41.683938313,-87.72175582,1
15288,11284025,2018-04-13 10:00:00 UTC,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,0,False,22,19.0,74,2018,41.699634693,-87.713331434,1
15289,10563294,2016-06-16 12:46:00 UTC,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,1,False,22,19.0,74,2016,41.701788281,-87.71218287299999,1
15290,11449081,2018-09-15 10:30:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,72,2018,41.706273904,-87.695403516,1
15291,11289450,2018-04-17 12:01:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2018,41.689287451,-87.69607295,1
15292,11441842,2018-09-08 05:00:00 UTC,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,0,False,22,19.0,72,2018,41.703692262,-87.68281332,1
15293,10367172,2016-01-03 10:00:00 UTC,THEFT,$500 AND UNDER,STREET,1,False,22,19.0,74,2016,41.701611044,-87.69882955700001,1
15294,10610792,2016-07-18 03:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2016,41.702345575,-87.712726803,1
15295,11804122,2019-08-22 08:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2019,41.702164169,-87.706104078,1
15296,10413498,2016-02-14 08:20:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,1,True,22,19.0,74,2016,41.695046475,-87.71237223700001,1
15297,11944706,2020-01-07 04:00:00 UTC,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,0,False,22,19.0,74,2020,41.706202168000004,-87.699798841,1
15298,11114124,2017-10-09 09:00:00 UTC,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,74,2017,41.69068656,-87.70445084100001,1
15299,11963761,2020-01-22 10:58:00 UTC,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,False,22,19.0,72,2020,41.703857945,-87.68154092,1
15300,10422977,2016-02-20 03:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2016,41.703408883,-87.713467293,1
15301,10744361,2016-10-06 09:00:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,74,2016,41.687559702,-87.706769495,1
15302,10885452,2017-03-16 12:00:00 UTC,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,74,2017,41.682352255,-87.706003652,1
15303,11141253,2017-11-04 09:00:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,74,2017,41.698131644,-87.708420854,1
15304,10416686,2016-02-14 05:30:00 UTC,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0,False,22,19.0,74,2016,41.703007498000005,-87.719469504,1
15305,10436531,2016-03-04 09:30:00 UTC,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,False,22,19.0,74,2016,41.705722011999995,-87.70131236200001,1
15306,10802405,2017-01-02 12:00:00 UTC,THEFT,$500 AND UNDER,RESTAURANT,0,False,22,19.0,72,2017,41.706378565,-87.682258886,1
15307,12091277,2020-06-28 11:00:00 UTC,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,0,False,22,19.0,72,2020,41.699016734000004,-87.68831281899999,1
15308,10635138,2016-07-31 08:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2016,41.68935882,-87.69607590700001,1
15309,11810831,2019-08-29 03:31:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,1,False,22,19.0,72,2019,41.711063448000004,-87.684255263,1
15310,10986177,2017-06-17 10:00:00 UTC,THEFT,$500 AND UNDER,STREET,1,False,22,19.0,74,2017,41.706000303,-87.714628945,1
15311,12181390,2020-10-01 12:00:00 UTC,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),0,False,22,19.0,74,2020,41.696801258,-87.701007913,1
15312,10734830,2016-10-29 06:45:00 UTC,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,False,22,19.0,74,2016,41.69274985,-87.700868185,1
15313,11284739,2018-04-13 01:45:00 UTC,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0,False,22,19.0,74,2018,41.701808626,-87.71340942399999,1
15314,10377701,2016-01-12 05:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2016,41.692283317,-87.709403795,1
15315,11061773,2017-08-20 09:00:00 UTC,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,72,2017,41.709472856,-87.682996761,1
15316,11563607,2019-01-01 11:00:00 UTC,THEFT,$500 AND UNDER,CEMETARY,0,False,22,19.0,74,2019,41.691135459,-87.73034669200001,1
15317,10489135,2016-04-17 02:38:00 UTC,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,0,False,22,19.0,74,2016,41.703716378,-87.698907734,1
15318,11129837,2017-10-25 01:15:00 UTC,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,0,False,22,19.0,74,2017,41.705646021999996,-87.698976655,1
15319,11070339,2017-08-28 07:30:00 UTC,THEFT,$500 AND UNDER,PARK PROPERTY,0,False,22,19.0,74,2017,41.6913679,-87.713681763,1
15320,10381935,2016-01-16 03:00:00 UTC,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,1,False,22,19.0,74,2016,41.705284114,-87.702528815,1
15321,11300425,2018-04-30 02:31:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,72,2018,41.706812021,-87.691501601,1
15322,10491361,2016-04-18 08:00:00 UTC,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,74,2016,41.698152952,-87.71083006200001,1
15323,11629246,2019-03-01 02:00:00 UTC,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,False,22,19.0,74,2019,41.70600611,-87.714178443,1
15324,11663318,2019-04-21 04:30:00 UTC,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,72,2019,41.702278661,-87.682765315,1
15325,10850069,2017-02-14 08:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,72,2017,41.70555191,-87.684090972,1
15326,11494343,2018-10-31 12:30:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2018,41.680556804,-87.70638716299999,1
15327,10669121,2016-09-04 04:00:00 UTC,THEFT,$500 AND UNDER,ALLEY,0,False,22,19.0,74,2016,41.691294614,-87.71843121799999,1
15328,11820289,2019-08-12 01:54:00 UTC,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, GROUNDS",0,False,22,19.0,72,2019,41.707684783000005,-87.68906117799999,1
15329,11303293,2018-05-03 02:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,72,2018,41.709357778000005,-87.69034461,1
15330,11277186,2018-04-02 01:30:00 UTC,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,0,False,22,19.0,72,2018,41.712909344,-87.683101299,1
15331,10749336,2016-11-11 12:01:00 UTC,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,0,False,22,19.0,74,2016,41.704977332,-87.71475227799999,1
15332,10921993,2017-04-23 12:40:00 UTC,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0,False,22,19.0,74,2017,41.690410348,-87.739719035,1
15333,11283831,2018-04-13 02:24:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,1,False,22,19.0,74,2018,41.701657084000004,-87.715846058,1
15334,10572438,2016-06-23 11:30:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,74,2016,41.693378177,-87.70184329899999,1
15335,10940727,2017-05-10 03:40:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2017,41.69793116,-87.6998727,1
15336,10952809,2017-05-20 06:00:00 UTC,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,74,2017,41.705384659,-87.71598983700001,1
15337,11021919,2017-07-17 08:00:00 UTC,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,74,2017,41.685933575,-87.705492929,1
15338,11196687,2018-01-04 10:30:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,72,2018,41.702192235,-87.68398195399999,1
15339,11797529,2019-01-22 11:00:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,74,2019,41.689073731,-87.705608846,1
15340,12397679,2021-05-28 04:00:00 UTC,THEFT,$500 AND UNDER,GOVERNMENT BUILDING / PROPERTY,0,False,22,19.0,74,2021,41.69826276,-87.71083632700001,1
15341,12487065,2021-09-18 04:00:00 UTC,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,False,22,19.0,74,2021,41.691619275,-87.69641241,1
15342,10382361,2016-01-16 01:00:00 UTC,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,1,False,22,19.0,74,2016,41.703510909,-87.70246192,1
15343,10896155,2017-03-30 09:30:00 UTC,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,0,False,22,19.0,72,2017,41.710532455999996,-87.68791570399999,1
15344,12074183,2020-06-10 11:17:00 UTC,THEFT,$500 AND UNDER,OTHER (SPECIFY),1,False,22,19.0,74,2020,41.691111147,-87.700807349,1
15345,12291809,2021-02-12 05:30:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2021,41.689875076,-87.739694666,1
15346,11566007,2019-01-14 03:32:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,72,2019,41.703613381,-87.685853601,1
15347,11375882,2018-07-09 10:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2018,41.701884347,-87.71218561,1
15348,11284483,2018-04-13 01:00:00 UTC,THEFT,$500 AND UNDER,STREET,1,False,22,19.0,74,2018,41.701484732,-87.71339788700001,1
15349,11399026,2018-07-31 10:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,72,2018,41.712456573000004,-87.687977032,1
15350,10671790,2016-09-07 02:20:00 UTC,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,False,22,19.0,72,2016,41.706376496,-87.68577827,1
15351,11280298,2018-04-08 03:15:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2018,41.696042778,-87.708342212,1
15352,11839447,2019-09-13 07:04:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,74,2019,41.688500758,-87.70071210100001,1
15353,12537877,2021-11-10 04:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,72,2021,41.701812047,-87.682751708,1
15354,12374831,2021-05-24 09:27:00 UTC,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),1,False,22,19.0,74,2021,41.701884516,-87.69766237299999,1
15355,11973387,2020-02-04 08:00:00 UTC,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, BUILDING",0,False,22,19.0,74,2020,41.683911043,-87.723337594,1
15356,11350564,2018-06-17 10:17:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,74,2018,41.689351658,-87.700740377,1
15357,12519112,2021-10-21 07:00:00 UTC,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,False,22,19.0,74,2021,41.683935861,-87.72181075700001,1
15358,12544157,2021-11-16 08:00:00 UTC,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,False,22,19.0,74,2021,41.683935861,-87.72181075700001,1
15359,11769092,2019-07-23 10:00:00 UTC,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0,False,22,19.0,72,2019,41.707655816,-87.68537357,1
15360,10881020,2017-03-16 10:30:00 UTC,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, BUILDING",0,False,22,19.0,74,2017,41.683875796,-87.725490546,1
15361,11031694,2017-07-26 09:30:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2017,41.696248652,-87.708351204,1
15362,12347950,2021-04-03 11:00:00 UTC,THEFT,$500 AND UNDER,RESIDENCE,0,False,22,19.0,72,2021,41.700423531,-87.688126654,1
15363,12393242,2021-06-12 10:00:00 UTC,THEFT,$500 AND UNDER,STREET,0,False,22,19.0,74,2021,41.683938313,-87.72175582,1
15364,11792429,2019-08-13 03:15:00 UTC,THEFT,RETAIL THEFT,GROCERY FOOD STORE,0,False,22,19.0,74,2019,41.699078459,-87.720656669,1
15365,10756238,2016-11-17 11:45:00 UTC,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,False,22,19.0,74,2016,41.706204287,-87.69968529299999,1
15366,11687602,2019-05-15 03:42:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,74,2019,41.705717815999996,-87.70254654799999,1
15367,11135247,2017-10-30 12:00:00 UTC,THEFT,RETAIL THEFT,CONVENIENCE STORE,0,False,22,19.0,74,2017,41.691573848000004,-87.70011082100001,1
15368,11327249,2018-05-26 05:00:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,74,2018,41.691557251,-87.70158284600001,1
15369,11958762,2020-01-22 08:10:00 UTC,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,False,22,19.0,74,2020,41.706204287,-87.69968529299999,1
15370,12084042,2020-06-21 07:30:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,72,2020,41.706376588000005,-87.682394407,1
15371,12518464,2021-10-20 10:28:00 UTC,THEFT,RETAIL THEFT,DRUG STORE,0,False,22,19.0,74,2021,41.706192826,-87.700593626,1
15372,11090751,2017-09-17 06:45:00 UTC,THEFT,RETAIL THEFT,DRUG STORE,0,False,22,19.0,74,2017,41.706192826,-87.700593626,1
15373,10582651,2016-07-01 07:40:00 UTC,THEFT,RETAIL THEFT,TAVERN/LIQUOR STORE,1,False,22,19.0,72,2016,41.711406159,-87.68177232,1
15374,12431760,2021-07-23 11:20:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,74,2021,41.691563289,-87.7011837,1
15375,10752753,2016-11-14 04:30:00 UTC,THEFT,RETAIL THEFT,CONVENIENCE STORE,0,False,22,19.0,74,2016,41.705887536,-87.720214826,1
15376,10690900,2016-09-22 04:15:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,74,2016,41.706192826,-87.700593626,1
15377,10928936,2017-04-29 09:30:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,74,2017,41.706204287,-87.69968529299999,1
15378,11303809,2018-05-03 06:05:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,74,2018,41.691557251,-87.70158284600001,1
15379,11662596,2019-04-21 11:02:00 UTC,THEFT,RETAIL THEFT,DRUG STORE,0,False,22,19.0,74,2019,41.705887536,-87.720214826,1
15380,11646148,2019-04-06 03:45:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,74,2019,41.699078459,-87.720656669,1
15381,11197852,2018-01-07 06:01:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,72,2018,41.705923793000004,-87.68288237899999,1
15382,10578071,2016-06-28 10:00:00 UTC,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,False,22,19.0,74,2016,41.706204287,-87.69968529299999,1
15383,10851214,2017-02-15 10:44:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,74,2017,41.705920108,-87.719119529,1
15384,10609870,2016-07-24 03:31:00 UTC,THEFT,RETAIL THEFT,DRUG STORE,1,False,22,19.0,74,2016,41.691557251,-87.70158284600001,1
15385,10908113,2017-04-10 10:20:00 UTC,THEFT,RETAIL THEFT,CONVENIENCE STORE,0,False,22,19.0,74,2017,41.705887536,-87.720214826,1
15386,12150476,2020-08-29 02:30:00 UTC,THEFT,RETAIL THEFT,GROCERY FOOD STORE,0,False,22,19.0,74,2020,41.706204287,-87.69968529299999,1
15387,11748051,2019-07-06 10:24:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,74,2019,41.705887536,-87.720214826,1
15388,11340883,2018-06-08 01:00:00 UTC,THEFT,RETAIL THEFT,RESTAURANT,0,False,22,19.0,74,2018,41.691606897,-87.69764640700001,1
15389,10993716,2017-06-24 12:43:00 UTC,THEFT,RETAIL THEFT,CONVENIENCE STORE,1,False,22,19.0,72,2017,41.706376588000005,-87.682394407,1
15390,12115451,2020-07-24 03:20:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,72,2020,41.706376588000005,-87.682394407,1
15391,11183155,2017-12-20 09:45:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,False,22,19.0,74,2017,41.705887536,-87.720214826,1
15392,11441048,2018-09-09 10:45:00 UTC,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,False,22,19.0,74,2018,41.692563205,-87.70086269,1
15393,11553241,2019-01-01 02:44:00 UTC,THEFT,RETAIL THEFT,SIDEWALK,1,False,22,19.0,74,2019,41.703805075,-87.72082053700001,1
15394,10499907,2016-04-23 11:30:00 UTC,THEFT,RETAIL THEFT,DRUG STORE,0,False,22,19.0,74,2016,41.706192826,-87.700593626,1
15395,10505604,2016-05-01 01:55:00 UTC,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,False,22,19.0,74,2016,41.700168100000006,-87.720682945,1
15396,12170729,2020-09-20 02:00:00 UTC,THEFT,RETAIL THEFT,CONVENIENCE STORE,0,False,22,19.0,74,2020,41.705717815999996,-87.70254654799999,1
15397,11111084,2017-10-06 05:15:00 UTC,THEFT,RETAIL THEFT,DRUG STORE,0,False,22,19.0,74,2017,41.706192826,-87.700593626,1
15398,11216348,2018-01-28 03:30:00 UTC,THEFT,POCKET-PICKING,BAR OR TAVERN,0,False,22,19.0,72,2018,41.705455427,-87.681590704,1
15399,11520003,2018-10-15 01:15:00 UTC,THEFT,FROM BUILDING,RESIDENCE,0,False,22,19.0,74,2018,41.698764929,-87.707795886,1
15400,10915278,2017-04-14 07:00:00 UTC,THEFT,FROM BUILDING,RESIDENCE,0,False,22,19.0,74,2017,41.689059101,-87.71048571700001,1
15401,10723514,2016-10-20 04:30:00 UTC,THEFT,FROM BUILDING,RESTAURANT,0,False,22,19.0,74,2016,41.691383115,-87.71243309999998,1
15402,12072113,2020-06-07 11:00:00 UTC,THEFT,FROM BUILDING,APARTMENT,0,False,22,19.0,74,2020,41.683936056,-87.721847364,1
15403,12346493,2021-04-21 10:00:00 UTC,THEFT,FROM BUILDING,RESIDENCE,0,False,22,19.0,74,2021,41.692434288,-87.709409659,1
15404,10636671,2016-08-11 11:30:00 UTC,THEFT,FROM BUILDING,RESIDENCE-GARAGE,0,False,22,19.0,74,2016,41.696563563000005,-87.716861454,1
15405,10790216,2016-12-17 05:00:00 UTC,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",0,False,22,19.0,74,2016,41.691314623000004,-87.71704338100001,1
15406,11917879,2019-12-09 07:40:00 UTC,THEFT,FROM BUILDING,RESIDENCE,0,True,22,19.0,74,2019,41.688281189,-87.709241103,1
15407,11368913,2018-07-03 11:30:00 UTC,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",0,False,22,19.0,74,2018,41.691314623000004,-87.71704338100001,1
15408,10442008,2016-03-08 03:00:00 UTC,THEFT,FROM BUILDING,OTHER,0,False,22,19.0,72,2016,41.701903637,-87.681480094,1
15409,11376504,2018-07-10 12:00:00 UTC,THEFT,FROM BUILDING,RESIDENCE,0,False,22,19.0,74,2018,41.701453351,-87.718283179,1
15410,10805567,2017-01-04 10:30:00 UTC,THEFT,FROM BUILDING,RESIDENCE,0,False,22,19.0,72,2017,41.712870905,-87.683098024,1
15411,11703647,2019-05-29 10:30:00 UTC,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",0,False,22,19.0,74,2019,41.687396966,-87.7031063,1
15412,10461694,2016-03-24 07:00:00 UTC,THEFT,FROM BUILDING,OTHER,0,False,22,19.0,74,2016,41.69131911,-87.71685661,1
15413,11599270,2019-02-18 06:40:00 UTC,THEFT,FROM BUILDING,FIRE STATION,0,False,22,19.0,74,2019,41.691589441,-87.69895734299999,1
15414,10373573,2016-01-09 01:30:00 UTC,THEFT,FROM BUILDING,GROCERY FOOD STORE,0,False,22,19.0,74,2016,41.706204287,-87.69968529299999,1
15415,12056365,2020-05-22 01:20:00 UTC,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,False,22,19.0,74,2020,41.691606714,-87.697613457,1
